hotel_name,hotel_url,search_city,rating,latitude,longitude,description
R'Apparts T2 Le Nature House,https://www.booking.com/hotel/fr/appartst2-express-lane-escape.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCz8eJvQbAAgHSAiQ1Y2QzMGFmMi0wYmNiLTRhNjQtOTI1Mi02ODcyOTg5ODAwZDjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=685285a779e902fe&srepoch=1738695632&from=searchresults,Grenoble,8.6,45.1930555,5.7156243,"Situated in Grenoble, 300 metres from Grenoble Train Station and 600 metres from WTC Grenoble, R'Apparts T2 Le Nature House features quiet street views and free WiFi. It is set 2.6 km from Alps Stadium and provides a concierge service. The property is non-smoking and is located 5.8 km from AlpExpo.

This apartment includes 1 bedroom, a living room and a flat-screen TV, an equipped kitchen with a dining area, and 1 bathroom with a shower and a washing machine. Towels and bed linen are offered in the apartment.

During the colder months, guests can enjoy winter sports in the surrounding area.

The Bastille Grenoble is 4.4 km from the apartment, while Summum is 6 km from the property. The nearest airport is Alpes–Isère Airport, 46 km from R'Apparts T2 Le Nature House."
Le petit Berriat - Grenoble centre,https://www.booking.com/hotel/fr/le-petit-berriat-grenoble-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCz8eJvQbAAgHSAiQ1Y2QzMGFmMi0wYmNiLTRhNjQtOTI1Mi02ODcyOTg5ODAwZDjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=685285a779e902fe&srepoch=1738695632&from=searchresults,Grenoble,9.4,45.188005059908,5.716486371164,"Featuring garden views, Le petit Berriat - Grenoble centre provides accommodation with a balcony, around 500 metres from Grenoble Train Station. Among the facilities at this property are a lift and private check-in and check-out, along with free WiFi throughout the property. The apartment features facilities for disabled guests.

The recently renovated apartment is equipped with 1 bedroom, a flat-screen TV with satellite channels and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. Towels and bed linen are provided in the apartment. The property has an outdoor dining area.

Guests at the apartment can enjoy skiing and hiking nearby, or make the most of the sun terrace.

WTC Grenoble is less than 1 km from Le petit Berriat - Grenoble centre, while AlpExpo is 5.4 km away. Alpes–Isère Airport is 46 km from the property."
Séjours & Affaires Grenoble Marie Curie,https://www.booking.com/hotel/fr/grenoble-marie-curie.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCz8eJvQbAAgHSAiQ1Y2QzMGFmMi0wYmNiLTRhNjQtOTI1Mi02ODcyOTg5ODAwZDjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=685285a779e902fe&srepoch=1738695632&from=searchresults,Grenoble,7.7,45.19439642122087,5.7105933129787445,"This residence is a 5-minute walk from Grenoble Train Station and less than 100 metres from Cité Internationale Tram Stop. It is Ideally situated in the Europole business district, 650 metres from the Grenoble School of Management, 400 metres from the Minatec Complex and 1.8 km from the CNRS research centre.

Séjours & Affaires Grenoble Marie Curie offers studios and apartments with free WiFi access, a seating area with a desk and a flat-screen TV. Each has a fully equipped kitchen with a refrigerator, stove and microwave.They also have a private bathroom, which is complete with free toiletries.

The residence offers a continental breakfast in the breakfast room or on the terrace. Shops and restaurants can be found within 1 kilometre of Séjours & Affaires Grenoble Marie Curie.

Grenoble city centre is 1.7 km away. The property has private parking available at an extra cost. Exit 2 on the A480 motorway is a 3-minute drive away."
Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from_sustainable_property_sr=1&from=searchresults,Eguisheim,8.0,48.04502733567647,7.311854660511017,"Résidence Pierre & Vacances Le Clos D'Eguisheim is located 700 metres from Eguisheim village centre, in the Alsace region along the Alsace Wine Route. It offers a heated, indoor swimming pool and fully equipped apartments.

Each apartment is fully furnished with a terrace or loggia with garden furniture, a separate living area and a private bathroom. The kitchens include a vitroceramic cooking hob, fridge and coffee maker. WiFi access is available for a fee. A bakery services is available at a surcharge.

The Résidence Pierre & Vacances overlooks the Three Keeps Hill. It is located just 6.5 km from Colmar city centre and 30 km from the German border. Private parking is available at an extra cost and guests can rent books and board games free of charge.

Green Key-awarded."
Eguisheim village préféré des français grand studio,https://www.booking.com/hotel/fr/studio-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.2,48.0476831,7.31329149999999,"Eguisheim village préféré des français grand studio is set in Eguisheim, 5.3 km from Colmar Train Station, 6 km from House of the Heads, and 6.4 km from Saint-Martin Collegiate Church. This property offers access to a balcony, free private parking and free WiFi. Outdoor seating is also available at the apartment.

The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchenette, and a terrace with garden views. The air-conditioned unit at the property features a shower and a dressing room. This apartment is non-smoking and soundproof.

Guests at Eguisheim village préféré des français grand studio can enjoy hiking nearby, or make the most of the garden.

Colmar Expo is 9.3 km from the accommodation, while Le Haut Koenigsbourg Castle is 34 km from the property. EuroAirport Mulhouse Airport is 54 km away."
Les Tuileries Eguisheim,https://www.booking.com/hotel/fr/les-tuileries-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,8.4,48.045572253172,7.31132003373,"Offering mountain views, Les Tuileries Eguisheim is an accommodation set in Eguisheim, 6.1 km from House of the Heads and 6.6 km from Saint-Martin Collegiate Church. This apartment offers free private parking and a lift. The property is non-smoking and is located 5.4 km from Colmar Train Station.

With free WiFi, this 1-bedroom apartment provides a flat-screen TV, a washing machine and a fully equipped kitchen with an oven and microwave. Towels and bed linen are featured in the apartment. At the apartment, there is a dressing room for guests to change in.

Colmar Expo is 9.4 km from Les Tuileries Eguisheim, while Le Haut Koenigsbourg Castle is 34 km away. EuroAirport Mulhouse Airport is 54 km from the property."
Chambre Rose des Vents,https://www.booking.com/hotel/fr/rose-des-vents-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.3,48.0424275,7.308131,"Offering city views, Chambre Rose des Vents is an accommodation located in Eguisheim, 6.1 km from House of the Heads and 6.6 km from Saint-Martin Collegiate Church. Among the facilities at this property are a shared kitchen and a shared lounge, along with free WiFi throughout the property. The property is non-smoking and is situated 5.3 km from Colmar Train Station.

The bed and breakfast features a flat-screen TV. Towels and bed linen are available in the bed and breakfast. The accommodation offers an air conditioning, a heating and a private bathroom.

Guests can also relax on the sun terrace.

Colmar Expo is 9.2 km from the bed and breakfast, while Le Haut Koenigsbourg Castle is 33 km from the property. EuroAirport Mulhouse Airport is 54 km away."
Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,8.8,48.049874,7.307301,"Le gîte de Ninon et Léon., a property with barbecue facilities, is set in Eguisheim, 6.3 km from Saint-Martin Collegiate Church, 9 km from Colmar Expo, as well as 34 km from Le Haut Koenigsbourg Castle. Situated 5.2 km from Colmar Train Station, the property features a garden and free private parking. The property is non-smoking and is located 5.9 km from House of the Heads.

The apartment with a terrace and mountain views has 1 bedroom, a living room, a flat-screen TV, an equipped kitchenette with a microwave and a fridge, and 1 bathroom with a walk-in shower. Towels and bed linen are available in the apartment. The property has an outdoor dining area.

Parc Expo Mulhouse is 39 km from the apartment, while Mulhouse Train Station is 41 km from the property. EuroAirport Mulhouse Airport is 54 km away."
L'Adresse Studio Rempart sud - centre historique Eguisheim,https://www.booking.com/hotel/fr/adresse-studio-rempart-sud.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.7,48.0417699,7.3063084,"L'Adresse Studio Rempart sud - centre historique Eguisheim is set in Eguisheim, 6.9 km from House of the Heads, 7.3 km from Saint-Martin Collegiate Church, and 10 km from Colmar Expo. The property has city and quiet street views, and is 6.1 km from Colmar Train Station. The apartment also offers free WiFi as well as a paid airport shuttle service.

The apartment features 1 bedroom, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a shower. Towels and bed linen are featured in the apartment. This apartment is non-smoking and soundproof.

Guests at the apartment will be able to enjoy activities in and around Eguisheim, like hiking and walking tours.

Le Haut Koenigsbourg Castle is 35 km from L'Adresse Studio Rempart sud - centre historique Eguisheim, while Parc Expo Mulhouse is 39 km away. EuroAirport Mulhouse Airport is 54 km from the property."
Auberge du Rempart,https://www.booking.com/hotel/fr/auberge-du-rempart.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,8.7,48.0421578072359,7.30737026134227,"Offering views of the city, Auberge du Rempart is a family-run inn situated in the historic centre of Eguisheim in the Alsace Region.The property is 100 metres from Eguisheim Christmas Market.

Each room comes with a flat-screen TV and a private bathroom fitted with a hairdryer and a shower or a bath.

A buffet breakfast can be enjoyed every morning at an extra cost. Guests can also enjoy a meal at the on-site restaurant or on the terrace during nice weather.

Basel Airport is 52 km from the property."
Charmant studio avec parking,https://www.booking.com/hotel/fr/charmant-studio-avec-parking-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.7,48.04549308855,7.311312139649,"Located in Eguisheim and only 5.4 km from Colmar Train Station, Charmant studio avec parking provides accommodation with mountain views, free WiFi and free private parking. The air-conditioned accommodation is 6.1 km from House of the Heads. The property is non-smoking and is situated 6.5 km from Saint-Martin Collegiate Church.

The recently renovated apartment is located on the ground floor and comes with 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a toaster and a fridge. Towels and bed linen are provided in the apartment. The property offers garden views.

Colmar Expo is 9.4 km from the apartment, while Le Haut Koenigsbourg Castle is 34 km away. The nearest airport is EuroAirport Mulhouse Airport, 54 km from Charmant studio avec parking."
Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,8.8,48.043271326244984,7.3041218519210815,"This hotel is located 200 metres from the city centre of Eguisheim, a 10-minute drive from Colmar. It offers free Wi-Fi internet access and free private parking.

The rooms at the Hotel Colmar Vignes Eguisheim are also equipped with TVs and some have private balconies.

Guests can enjoy a daily buffet breakfast.

The Alsace wine route and the Vosges Mountains are easily accessible from Hotel Colmar Vignes Eguisheim."
Chambre Pin Up Wings,https://www.booking.com/hotel/fr/chambre-pin-up-wings.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.5,48.0424275,7.308131,"Located in Eguisheim, 5.3 km from Colmar Train Station and 6.1 km from House of the Heads, Chambre Pin Up Wings offers a terrace and air conditioning. Among the facilities at this property are a shared kitchen and a shared lounge, along with free WiFi throughout the property. The property is non-smoking and is set 6.6 km from Saint-Martin Collegiate Church.

The guest house is fitted with a flat-screen TV. The kitchen is equipped with a dishwasher, an oven and a microwave and there is a private bathroom with a hair dryer and free toiletries. The property has an outdoor dining area.

Colmar Expo is 9.2 km from the guest house, while Le Haut Koenigsbourg Castle is 33 km away. EuroAirport Mulhouse Airport is 54 km from the property."
Gite St Léon à Eguisheim,https://www.booking.com/hotel/fr/gite-st-leon.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4As7Hib0GwAIB0gIkZTA0Y2I2NTUtNzc0My00MGMwLWIzNjUtOTE5ZGM2MmNmZWE02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0dc785a70f0a0067&srepoch=1738695632&from=searchresults,Eguisheim,9.2,48.0428645,7.3061238,"Gite St Léon à Eguisheim is set in Eguisheim, 6.5 km from House of the Heads, 6.9 km from Saint-Martin Collegiate Church, as well as 10 km from Colmar Expo. Featuring city and quiet street views, this apartment also comes with free WiFi. The property is non-smoking and is situated 5.6 km from Colmar Train Station.

The 1-bedroom apartment features a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are available in the apartment.

Guests are welcome to eat in the on-site restaurant, which is open for dinner and lunch.

If you would like to discover the area, cycling, hiking and walking tours are possible in the surroundings and the apartment can arrange a bicycle rental service.

Le Haut Koenigsbourg Castle is 35 km from Gite St Léon à Eguisheim, while Parc Expo Mulhouse is 39 km from the property. EuroAirport Mulhouse Airport is 54 km away."
